iteration,total,bc,pde,supervised
38900,1.5937824,0.9717429,0.07280168,0.06494707
39000,0.069838285,0.97161424,0.00023329949,0.064939
39100,0.07214217,0.9712578,0.0003438122,0.06492212
39200,0.07345465,0.9720637,0.00041295678,0.06478256
39300,0.06965673,0.97135675,0.00022554032,0.06492038
39400,0.07171572,0.9717763,0.00033834885,0.06461039
39500,0.0691811,0.9714277,0.00021720881,0.06461971
39600,0.0894375,0.97254765,0.0011913881,0.06441835
39700,0.06902462,0.97131556,0.0002166118,0.064475775
39800,0.110344216,0.97248983,0.0021913855,0.064325124
39900,0.06877983,0.97131974,0.00021646004,0.064234175
40000,3.0351756,0.97101635,0.14146785,0.064350665
40100,0.06931481,0.9712344,0.00024947693,0.06407579
40200,0.06958643,0.97096264,0.00025752076,0.0641785
40300,0.07417955,0.971016,0.00048403346,0.06401485
40400,0.06845504,0.9709828,0.00021138236,0.064016014
40500,0.18372507,0.97148937,0.0057046055,0.06392836
40600,0.06815,0.9707521,0.00021215575,0.06369473
40700,0.9071821,0.9725186,0.040154237,0.063943096
40800,0.068202846,0.97056156,0.00021611914,0.06366435
40900,3.9058068,0.9706235,0.18295597,0.063731395
41000,0.06842825,0.97037804,0.0002251855,0.06369935
41100,8.122441,0.97010857,0.38375708,0.06354283
41200,0.06798022,0.9701671,0.00021885078,0.063384354
41300,6.575659,0.9696191,0.31009686,0.063625
41400,0.06821269,0.969892,0.00023247853,0.063330635
41500,0.067717925,0.96974987,0.00020509998,0.063410826
41600,0.09173069,0.9702895,0.0013572312,0.06322884
41700,0.06745134,0.96956,0.00020756193,0.063092545
41800,1.5727925,0.9723051,0.0718793,0.063327365
41900,0.06742138,0.96933913,0.00020875275,0.06303757
42000,0.30319086,0.9727733,0.011427427,0.0632149
42100,0.06751763,0.9690442,0.0002140672,0.06302222
42200,0.06723359,0.9690057,0.0002038023,0.06295375
42300,0.31684104,0.97021717,0.0120910145,0.06292973
42400,0.06698654,0.96863824,0.00020406581,0.06270116
42500,0.26354918,0.96860963,0.009563889,0.0627075
42600,0.068317845,0.96852314,0.00026022524,0.06285311
42700,0.06694416,0.9684733,0.000204174,0.06265651
42800,0.15994406,0.9698608,0.004634929,0.06261056
42900,0.06688243,0.9682383,0.00020438607,0.06259032
43000,0.067597464,0.96809983,0.00024293196,0.06249589
43100,0.068388425,0.96797,0.00028006703,0.06250702
43200,0.06698373,0.96790034,0.00022203609,0.06232097
43300,0.07330277,0.96793497,0.0005166384,0.06245336
43400,0.066301085,0.9678093,0.00019487616,0.062208682
43500,0.08233813,0.9693485,0.0009545887,0.06229177
43600,0.06638984,0.9674888,0.00020347002,0.06211697
43700,0.06622218,0.96749777,0.00019416452,0.062144727
43800,0.17110468,0.9694912,0.0051859594,0.06219954
43900,0.066239335,0.96732956,0.00019894262,0.06206154
44000,0.57283425,0.9671922,0.02432277,0.062056046
44100,0.06636385,0.9672715,0.00020835608,0.061988372
44200,0.06731878,0.9671162,0.0002618409,0.061820127
44300,0.06702569,0.9672036,0.00023954481,0.06199525
44400,0.06584612,0.96698904,0.00019297496,0.06179365
44500,0.23055398,0.9684772,0.008035058,0.061817758
44600,0.0657689,0.96671206,0.00019465963,0.061681043
44700,0.06582561,0.9668303,0.00019621558,0.061705083
44800,0.067102045,0.96688354,0.00025315487,0.061785795
44900,0.06566407,0.9666331,0.00019072885,0.06165876
45000,0.83874464,0.97037184,0.03698948,0.061965592
45100,0.06589373,0.966597,0.00020565726,0.06157493
45200,0.06556581,0.96658915,0.0001916028,0.061542153
45300,0.06555898,0.9664709,0.00018976827,0.06157384
45400,0.07140458,0.9667202,0.0004678504,0.061579715
45500,0.06548174,0.9663088,0.00018835354,0.06152631
45600,0.487835,0.96715194,0.020306014,0.06140869
45700,0.06532419,0.96623766,0.00018980852,0.06133821
45800,10.089054,0.96641964,0.477512,0.061302237
45900,0.06547511,0.9661103,0.00019549431,0.061369732
46000,0.0653411,0.96611303,0.00018676472,0.06141904
46100,0.07774312,0.9667965,0.0007893347,0.06116709
46200,0.06504649,0.9659696,0.00018615134,0.061137307
46300,0.12710163,0.96866554,0.0031345668,0.061275728
46400,0.064900346,0.9660047,0.0001881647,0.06094889
46500,0.069967635,0.9659036,0.0004239786,0.061064083
46600,0.06500604,0.96605307,0.00019359577,0.060940526
46700,0.064967066,0.9657848,0.00018506011,0.061080806
46800,0.065871395,0.9666355,0.00023242044,0.060990565
46900,0.064813055,0.96577907,0.00018596963,0.06090769
47000,0.30994618,0.96571726,0.011856786,0.06095366
47100,0.064913794,0.9657116,0.00019102679,0.06090223
47200,0.0647939,0.96560717,0.0001829645,0.060951643
47300,0.12574899,0.9663436,0.0030873516,0.060914606
47400,0.06463789,0.9656447,0.00018727858,0.060705043
47500,0.06506059,0.96551996,0.00019718453,0.060919717
47600,0.064930215,0.9657325,0.00020100923,0.060709022
47700,0.0646362,0.9654886,0.00018511979,0.06074869
47800,0.59846485,0.9663787,0.025605848,0.06074201
47900,0.0646709,0.96538854,0.00018851677,0.060712043
48000,4.7810493,0.9646888,0.22478226,0.060621556
48100,0.064478494,0.96533823,0.00018631182,0.06056595
48200,3.1951122,0.96521705,0.14926681,0.060509127
48300,0.06453914,0.96539104,0.00019388527,0.06046755
48400,0.06437969,0.9652189,0.00018936441,0.06040304
48500,0.065317035,0.96554387,0.0002319733,0.06044559
48600,0.06436871,0.9652489,0.00018333322,0.06051871
48700,0.12082396,0.96571183,0.002880744,0.060328335
48800,0.06410037,0.96512914,0.00018218777,0.06027443
48900,0.19741619,0.96505564,0.00653338,0.060215212
49000,0.06443335,0.9650856,0.00018634881,0.060520023
49100,0.132518,0.9651021,0.00343925,0.06029374
49200,0.06421891,0.96511275,0.00019433066,0.060137965
49300,0.06402449,0.9649124,0.00018002593,0.060243946
49400,0.06436077,0.96521467,0.00020480774,0.06005981
49500,0.06407778,0.96491134,0.00018056303,0.06028596
49600,0.066779114,0.96550626,0.00031150566,0.060237493
49700,0.06404001,0.9648385,0.00018505268,0.060153905
49800,0.0637743,0.9647403,0.00017783478,0.06003977
49900,0.06458402,0.965788,0.00021384202,0.060093336
50000,0.06412043,0.96486133,0.00018811612,0.06016999
50100,0.063866,0.9647535,0.00018049988,0.0600755
50200,0.13076249,0.966342,0.0033643043,0.06011209
50300,0.06377044,0.96467745,0.00018379166,0.059910815
50400,0.06406734,0.9646829,0.00019070644,0.06006251
50500,0.06443364,0.96477866,0.00021566697,0.05990464
50600,0.06360218,0.9646356,0.00017876666,0.05984808
